id,premise,conclusion,label,prover9
361,"∀x (Plant(x) → ¬CuteAnimal(x))
∀x (Flower(x) → Plant(x))
∀x (Kitten(x) → CuteAnimal(x))
∀x (GrownIn(x, garden) → Flower(x))
Kitten(piper) ∨ CuteAnimal(piper)","¬GrownIn(piper, garden)",True,True
362,"∀x (Plant(x) → ¬CuteAnimal(x))
∀x (Flower(x) → Plant(x))
∀x (Kitten(x) → CuteAnimal(x))
∀x (GrownIn(x, garden) → Flower(x))
Kitten(piper) ∨ CuteAnimal(piper)",Kitten(piper),Uncertain,False
365,"British(michael) ∧ Physician(michael) ∧ Journalist(michael) ∧ Author(michael) ∧ Broadcaster(michael)
WordSetter(michael)
Magazine(worldMedicine) ∧ EditedBy(worldMedicine, michael)
BornIn(michael, yorkshire) ∧ ∃x(SonOf(michael, x) ∧ GeneralPractitioner(x))","∃x ∃y (SonOf(x, y) ∧ GeneralPractitioner(y) ∧ WordSetter(x))",True,True
366,"British(michael) ∧ Physician(michael) ∧ Journalist(michael) ∧ Author(michael) ∧ Broadcaster(michael)
WordSetter(michael)
Magazine(worldMedicine) ∧ EditedBy(worldMedicine, michael)
BornIn(michael, yorkshire) ∧ ∃x(SonOf(michael, x) ∧ GeneralPractitioner(x))",¬Magazine(worldmedicine),False,False
367,"British(michael) ∧ Physician(michael) ∧ Journalist(michael) ∧ Author(michael) ∧ Broadcaster(michael)
WordSetter(michael)
Magazine(worldMedicine) ∧ EditedBy(worldMedicine, michael)
BornIn(michael, yorkshire) ∧ ∃x(SonOf(michael, x) ∧ GeneralPractitioner(x))",∀x (British(x) → ¬Author(x)),False,False
368,"British(michael) ∧ Physician(michael) ∧ Journalist(michael) ∧ Author(michael) ∧ Broadcaster(michael)
WordSetter(michael)
Magazine(worldMedicine) ∧ EditedBy(worldMedicine, michael)
BornIn(michael, yorkshire) ∧ ∃x(SonOf(michael, x) ∧ GeneralPractitioner(x))","∀x (Journalist(x) → ¬BornIn(x, yorkshire))",False,False
369,"British(michael) ∧ Physician(michael) ∧ Journalist(michael) ∧ Author(michael) ∧ Broadcaster(michael)
WordSetter(michael)
Magazine(worldMedicine) ∧ EditedBy(worldMedicine, michael)
BornIn(michael, yorkshire) ∧ ∃x(SonOf(michael, x) ∧ GeneralPractitioner(x))","∃x ∃y (Son(x, y) ∧ GeneralPractitioner(y) ∧ ¬Author(x))",Uncertain,False
370,"∀x (Homework(x) → ¬Fun(x))
∃x (Reading(x) ∧ Homework(x))",∃x (Reading(x) ∧ Fun(x)),Uncertain,False
371,"∀x ∀y (HandbrakeOf(x, y) ∧ Car(y) → Up(x) ⊕ Down(x))
∀x ∀y (HandbrakeOf(x, y) ∧ Parked(y) ∧ Car(y) → Down(x))","∃x ∃y (HandbrakeOf(x, y) ∧ Parked(y) ∧ Car(y) ∧ Up(x))",False,False
372,"∀x (InThisMidwestTown(x) ∧ Have(x, horseRanch) → RegularlyRideHorseForPleasure(x))
∀x (InThisMidwestTown(x) ∧ Have(x, disposableIncome) → Have(x, horseRank))
∀x (InThisMidwestTown(x) ∧ CompeteIn(x, horseDressageShow) → Have(x, disposableIncome))
∀x (InThisMidwestTown(x) ∧ CompeteIn(x, horseDressageShow) → InvestedIn(x, equestrianGearAndEquipment))
∀x (InThisMidwestTown(x) ∧ RegularlyRideHorseForPleasure(x) → ¬LiveIn(x, crampedBuilding))
InThisMidwestTown(manny) ∧ ¬(Have(manny, horseRanch) ⊕ LiveIn(manny, crampedBuilding))",RegularlyRideHorsesForPleasure(manny),Uncertain,False
373,"∀x (InThisMidwestTown(x) ∧ Have(x, horseRanch) → RegularlyRideHorseForPleasure(x))
∀x (InThisMidwestTown(x) ∧ Have(x, disposableIncome) → Have(x, horseRank))
∀x (InThisMidwestTown(x) ∧ CompeteIn(x, horseDressageShow) → Have(x, disposableIncome))
∀x (InThisMidwestTown(x) ∧ CompeteIn(x, horseDressageShow) → InvestedIn(x, equestrianGearAndEquipment))
∀x (InThisMidwestTown(x) ∧ RegularlyRideHorseForPleasure(x) → ¬LiveIn(x, crampedBuilding))
InThisMidwestTown(manny) ∧ ¬(Have(manny, horseRanch) ⊕ LiveIn(manny, crampedBuilding))","CompeteIn(manny, horseDressageShow) ∧ InvestedIn(manny, equestrianGearAndEquipment)",False,False
375,"∀x (Roundel(x) → (Rounded(x) ∧ ArtilleryFortification(x)))
∀x ∀y ((Roundel(x) ∧ AdjacentWalls(x,y)) → ¬Higher(x, y))
∀x (ArtilleryFortification(x) → DeployCannons(x))
∀x ∀y ((Roundel(x) ∧ ArtilleryFortification(y)) → Older(x, y))
∀x (BatteryTower(x) → ArtilleryFortification(x))",∀x (BatteryTower(x) → DeployCannons(x)),True,True
376,"∀x (Roundel(x) → (Rounded(x) ∧ ArtilleryFortification(x)))
∀x ∀y ((Roundel(x) ∧ AdjacentWalls(x,y)) → ¬Higher(x, y))
∀x (ArtilleryFortification(x) → DeployCannons(x))
∀x ∀y ((Roundel(x) ∧ ArtilleryFortification(y)) → Older(x, y))
∀x (BatteryTower(x) → ArtilleryFortification(x))","∀x ∀y ((Roundel(x) ∧ BatteryTower(y)) → Older(x, y))",True,True
377,"∀x (Roundel(x) → (Rounded(x) ∧ ArtilleryFortification(x)))
∀x ∀y ((Roundel(x) ∧ AdjacentWalls(x,y)) → ¬Higher(x, y))
∀x (ArtilleryFortification(x) → DeployCannons(x))
∀x ∀y ((Roundel(x) ∧ ArtilleryFortification(y)) → Older(x, y))
∀x (BatteryTower(x) → ArtilleryFortification(x))","∀x ∀y ((BatteryTower(x) ∧ AdjacentWall(x,y)) → Higher(x, y))",Uncertain,False
378,"∀x (Roundel(x) → (Rounded(x) ∧ ArtilleryFortification(x)))
∀x ∀y ((Roundel(x) ∧ AdjacentWalls(x,y)) → ¬Higher(x, y))
∀x (ArtilleryFortification(x) → DeployCannons(x))
∀x ∀y ((Roundel(x) ∧ ArtilleryFortification(y)) → Older(x, y))
∀x (BatteryTower(x) → ArtilleryFortification(x))",∀x (Roundel(x) → DeployCannons(x)),True,True
379,"∀x (Tissue(x) → Soft(x))
∃x ∃y (Paper(x) ∧ Paper(x) ∧ Tissue(x) ∧ Tissue(y) ∧ ¬(x=y))",∃x ∃y (Paper(x) ∧ Paper(y) ∧ Hard(x) ∧ Hard(y) ∧ ¬(x=y)),Uncertain,False
380,"∀x (Volunteer(x) → Receive(x, intangibleBenefit))
∀x (Volunteer(x) → WorkRegularly(x) ⊕ WorkAsNeeded(x))
∃x (Volunteer(x) → Trained(x))
∀x (Volunteer(x) → (WorkInGroup(x) ∨ WorkIndividually(x)))
∀x (Volunteer(x) ∧ Environmental(x) → (ContributeTo(x, environmentalManagement) ∨ ContributeTo(x, environmentalConservation)))
∃x (Volunteer(x) ∧ ContributeTo(x, naturalDisasterResponse) → WorkInGroup(x) ∧ WorkAsNeeded(x))","∀x (Volunteer(x) ∧ ContributeTo(x, naturalDisasterResponse) → Receive(x, intangibleBenefit))",True,True
381,"∀x (Volunteer(x) → Receive(x, intangibleBenefit))
∀x (Volunteer(x) → WorkRegularly(x) ⊕ WorkAsNeeded(x))
∃x (Volunteer(x) → Trained(x))
∀x (Volunteer(x) → (WorkInGroup(x) ∨ WorkIndividually(x)))
∀x (Volunteer(x) ∧ Environmental(x) → (ContributeTo(x, environmentalManagement) ∨ ContributeTo(x, environmentalConservation)))
∃x (Volunteer(x) ∧ ContributeTo(x, naturalDisasterResponse) → WorkInGroup(x) ∧ WorkAsNeeded(x))",∀x (Volunteer(x) ∧ Environmental(x) → WorkInGroup(x)),Uncertain,False
382,"∀x (Volunteer(x) → Receive(x, intangibleBenefit))
∀x (Volunteer(x) → WorkRegularly(x) ⊕ WorkAsNeeded(x))
∃x (Volunteer(x) → Trained(x))
∀x (Volunteer(x) → (WorkInGroup(x) ∨ WorkIndividually(x)))
∀x (Volunteer(x) ∧ Environmental(x) → (ContributeTo(x, environmentalManagement) ∨ ContributeTo(x, environmentalConservation)))
∃x (Volunteer(x) ∧ ContributeTo(x, naturalDisasterResponse) → WorkInGroup(x) ∧ WorkAsNeeded(x))",∀x (Volunteer(x) → Trained(x)),Uncertain,False
383,"∀x (InThisTechCompany(x) ∧ Consistent(x) ∧ StickTo(x, theirRegularRoutine) → ¬Like(x, surprise))
∀x (InThisTechCompany(x) ∧ ∃y (flannelShirt(y) ∧ WearEveryday(x, y)) → Consistent(x) ∧ StickTo(x, theirRegularRoutine))
∀x (InThisTechCompany(x) ∧ ¬LikeShoppingFor(x, clothes) → ∃y (flannelShirt(y) ∧ WearEveryday(x, y)))
∀x (InThisTechCompany(x) ∧ Old(x) ∧ LiveIn(x, stableHome) → ¬Like(x, surprise))
∀x (InThisTechCompany(x) ∧ Have(x, highEnergy) ∧ Impulsive(x) → ¬Like(x, surprise))
InThisTechCompany(mike)
¬(∃y (flannelShirt(y) ∧ WearEveryday(x, y)) ∧ Have(mike, highEnergy) ∧ Impulsive(mike)) → (Consistent(mike) ∧ StickTo(mike, theirRegularRoutine)) ⊕ ¬Like(mike, surprise)","Old(mike) ∧ LiveIn(mike, stableHome)",Uncertain,False
388,"∀x ((Buildings(x) ∧ In(x, newHaven)) → ¬HigherThan(x, num400))
∀x ((Buildings(x) ∧ ManagedBy(x, yaleHousing)) → In(x, newHaven))
∀x ((Buildings(x) ∧ Skyscraper(x) ∧ In(x, manhattan)) → HigherThan(x, num400))
∀x ((Buildings(x) ∧ OwnedBy(x, bloomberg)) → Skyscraper(x) ∧ In(x, manhattan))
∀x ((Buildings(x) ∧ HasLogo(x, bloomberg)) → OwnedBy(x, bloomberg))
Buildings(towerA) ∧ (¬InNewHaven(towerA)) ∧ (¬ManhattanSkyscraper(towerA))
Buildings(towerB) ∧ HasLogo(towerB, bloomberg) ∧ Skyscraper(towerB) ∧ In(towerB, manhattan)","HigherThan(towerA, num400)",Uncertain,False
389,"∀x ((Buildings(x) ∧ In(x, newHaven)) → ¬HigherThan(x, num400))
∀x ((Buildings(x) ∧ ManagedBy(x, yaleHousing)) → In(x, newHaven))
∀x ((Buildings(x) ∧ Skyscraper(x) ∧ In(x, manhattan)) → HigherThan(x, num400))
∀x ((Buildings(x) ∧ OwnedBy(x, bloomberg)) → Skyscraper(x) ∧ In(x, manhattan))
∀x ((Buildings(x) ∧ HasLogo(x, bloomberg)) → OwnedBy(x, bloomberg))
Buildings(towerA) ∧ (¬InNewHaven(towerA)) ∧ (¬ManhattanSkyscraper(towerA))
Buildings(towerB) ∧ HasLogo(towerB, bloomberg) ∧ Skyscraper(towerB) ∧ In(towerB, manhattan)","¬HigherThan(towerA, num400)",Uncertain,False
392,"∀x (Fish(x) → ¬Bird(x))
∀x (Osprey(x) → Bird(x))
∀x (Carp(x) → Fish(x))
∀x (Goldfish(x) → Carp(x))
Osprey(bubbles) ⊕ Goldfish(bubbles) → ¬Fish(bubbles)",Osprey(bubbles),Uncertain,False
393,"∀x (Fish(x) → ¬Bird(x))
∀x (Osprey(x) → Bird(x))
∀x (Carp(x) → Fish(x))
∀x (Goldfish(x) → Carp(x))
Osprey(bubbles) ⊕ Goldfish(bubbles) → ¬Fish(bubbles)",Goldfish(bubbles),False,False
394,"∀x (Fish(x) → ¬Bird(x))
∀x (Osprey(x) → Bird(x))
∀x (Carp(x) → Fish(x))
∀x (Goldfish(x) → Carp(x))
Osprey(bubbles) ⊕ Goldfish(bubbles) → ¬Fish(bubbles)",¬Goldfish(bubbles),True,True
398,"∀x (In(x, sizeTown) → (Big(x) ∨ Small(x)))
∀x (Big(x) ∧ In(x, sizeTown) → Heavy(x))
∀x (Small(x) ∧ In(x, sizeTown) → Light(x))
∀x (Heavy(x) ∧ In(x, sizeTown) → Still(x))
∀x (Light(x) ∧ In(x, sizeTown) → Unstable(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Changing(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Unpredictable(x))
In(bird, sizeTown) ∧ ¬(Heavy(bird) ∧ Still(bird))",Still(bird),Uncertain,False
399,"∀x (In(x, sizeTown) → (Big(x) ∨ Small(x)))
∀x (Big(x) ∧ In(x, sizeTown) → Heavy(x))
∀x (Small(x) ∧ In(x, sizeTown) → Light(x))
∀x (Heavy(x) ∧ In(x, sizeTown) → Still(x))
∀x (Light(x) ∧ In(x, sizeTown) → Unstable(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Changing(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Unpredictable(x))
In(bird, sizeTown) ∧ ¬(Heavy(bird) ∧ Still(bird))",¬Still(bird),Uncertain,False
400,"∀x (In(x, sizeTown) → (Big(x) ∨ Small(x)))
∀x (Big(x) ∧ In(x, sizeTown) → Heavy(x))
∀x (Small(x) ∧ In(x, sizeTown) → Light(x))
∀x (Heavy(x) ∧ In(x, sizeTown) → Still(x))
∀x (Light(x) ∧ In(x, sizeTown) → Unstable(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Changing(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Unpredictable(x))
In(bird, sizeTown) ∧ ¬(Heavy(bird) ∧ Still(bird))",Unpredictable(bird) ∧ Changing(bird),True,True
401,"∀x (In(x, sizeTown) → (Big(x) ∨ Small(x)))
∀x (Big(x) ∧ In(x, sizeTown) → Heavy(x))
∀x (Small(x) ∧ In(x, sizeTown) → Light(x))
∀x (Heavy(x) ∧ In(x, sizeTown) → Still(x))
∀x (Light(x) ∧ In(x, sizeTown) → Unstable(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Changing(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Unpredictable(x))
In(bird, sizeTown) ∧ ¬(Heavy(bird) ∧ Still(bird))",Unpredictable(bird) ∨ Changing(bird),True,True
402,"∀x (In(x, sizeTown) → (Big(x) ∨ Small(x)))
∀x (Big(x) ∧ In(x, sizeTown) → Heavy(x))
∀x (Small(x) ∧ In(x, sizeTown) → Light(x))
∀x (Heavy(x) ∧ In(x, sizeTown) → Still(x))
∀x (Light(x) ∧ In(x, sizeTown) → Unstable(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Changing(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Unpredictable(x))
In(bird, sizeTown) ∧ ¬(Heavy(bird) ∧ Still(bird))",Unpredictable(bird) ⊕ Changing(bird),False,False
403,"∀x (In(x, sizeTown) → (Big(x) ∨ Small(x)))
∀x (Big(x) ∧ In(x, sizeTown) → Heavy(x))
∀x (Small(x) ∧ In(x, sizeTown) → Light(x))
∀x (Heavy(x) ∧ In(x, sizeTown) → Still(x))
∀x (Light(x) ∧ In(x, sizeTown) → Unstable(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Changing(x))
∀x (Unstable(x) ∧ In(x, sizeTown) → Unpredictable(x))
In(bird, sizeTown) ∧ ¬(Heavy(bird) ∧ Still(bird))",Small(bird) ∨ Still(bird) → Unpredictable(bird) ⊕ Changing(bird),False,False
404,"TelevisionSeries(dIRay) ∧ PoliceProcedural(dIRay)
Creates(maya, dIRay) ∧ Writes(maya, dIRay)
Produces(jed, dIRay)
British(maya) ∧ British(jed) ","∃x (British(x) ∧ Creates(x, dIRay))",True,True
405,"TelevisionSeries(dIRay) ∧ PoliceProcedural(dIRay)
Creates(maya, dIRay) ∧ Writes(maya, dIRay)
Produces(jed, dIRay)
British(maya) ∧ British(jed) ","∃x ∃y(British(x) ∧ TelevisionSeries(y) ∧ Produces(x, y))",True,True
406,"∀x (Take(x, barExam) → CanRead(x))
∀x (Lawyer(x) → Take(x, barExam))
∀x (Take(x, barExam) → KnowledgeableAbout(x, criminalProceeder))
∀x (GetOn(x, scoreOf180, lSAT) → CanRead(x))
∀x (Elephant(x) → ¬CanRead(x))
¬(CanRead(mike) ∧ Elephant(mike)) → Take(mike, barExam) ⊕ CanRead(mike)","GetOn(mike, 180, lSAT)",Uncertain,False
408,"∀x (Take(x, barExam) → CanRead(x))
∀x (Lawyer(x) → Take(x, barExam))
∀x (Take(x, barExam) → KnowledgeableAbout(x, criminalProceeder))
∀x (GetOn(x, scoreOf180, lSAT) → CanRead(x))
∀x (Elephant(x) → ¬CanRead(x))
¬(CanRead(mike) ∧ Elephant(mike)) → Take(mike, barExam) ⊕ CanRead(mike)","Take(mike, barExam)",False,False
412,"∀x ∀y (Person(x) ∧ Product(y) ∧ ¬HaveEnoughMoneyFor(x, y) → ¬Buy(x, y))
∀x (Monitor(x) → Product(x))
∀x ∀y ∀z (Monitor(x) ∧ Monitor(y) ∧ Monitor(z) ∧ FourK(x) ∧ OneOEightO(y) ∧ TwoK(z) → MoreExpensive(x, y) ∧ MoreExpensive(x, z))
Person(john)
∀x (Monitor(x) ∧ TwoK(x) → ¬HaveEnoughMoneyFor(john, x))","∀x (Monitor(x) ∧ OneOEightO(x) → ¬Buy(john, x))",Uncertain,False
413,"∀x ∀y (Person(x) ∧ Product(y) ∧ ¬HaveEnoughMoneyFor(x, y) → ¬Buy(x, y))
∀x (Monitor(x) → Product(x))
∀x ∀y ∀z (Monitor(x) ∧ Monitor(y) ∧ Monitor(z) ∧ FourK(x) ∧ OneOEightO(y) ∧ TwoK(z) → MoreExpensive(x, y) ∧ MoreExpensive(x, z))
Person(john)
∀x (Monitor(x) ∧ TwoK(x) → ¬HaveEnoughMoneyFor(john, x))","∀x (Monitor(x) ∧ TwoK(x) → ¬Buy(john, x))",True,True
414,"∀x (ArtificialSatellite(x) → ImportantScientificAchievement(x))
∃x (ArtificialSatellite(x) ∧ ¬USInvention(x))",∀x (ImportantScientificAchievement(x) ∧ USInvention(x)),False,False
415,"∃x (Cat(x) ∧ ¬Pet(x))
∀x (Cat(x) → Mammal(x))",∃x ∃y (Mammal(x) ∧ Mammal(y) ∧ ¬Pet(x) ∧ ¬Pet(y)),True,True
419,"∀x (ProfessionalBasketballPlayer(x) → ¬ProfessionalSoccerPlayer(x))
∀x (NBAPlayer(x) → ProfessionalBasketballPlayer(x))
∀x (ProfessionalSoccerDefender(x) → ProfessionalSoccerPlayer(x))
∀x (ProfessionalCenterback(x) → ProfessionalSoccerDefender(x))
¬(NBAPlayer(rogerfederer) ⊕ ProfessionalSoccerDefender(rogerfederer))",ProfessionalCenterback(rogerFederer),False,False
421,"∀x (ProfessionalBasketballPlayer(x) → ¬ProfessionalSoccerPlayer(x))
∀x (NBAPlayer(x) → ProfessionalBasketballPlayer(x))
∀x (ProfessionalSoccerDefender(x) → ProfessionalSoccerPlayer(x))
∀x (ProfessionalCenterback(x) → ProfessionalSoccerDefender(x))
¬(NBAPlayer(rogerfederer) ⊕ ProfessionalSoccerDefender(rogerfederer))",ProfessionalSoccerPlayer(rogerFederer),Uncertain,False
422,"∃x (Teacher(x) ∧ WorkAt(x, pool) ∧ ¬Nice(x))
∀x (Teacher(x) ∧ WorkAt(x, pool) → PoolManager(x))
∀x (PoolManager(x) → Lifeguard(x))
∀x (Lifeguard(x) → WorkAt(x, pool))
¬WorkAt(mary, pool)",Nice(mary),Uncertain,False
423,"∃x (Teacher(x) ∧ WorkAt(x, pool) ∧ ¬Nice(x))
∀x (Teacher(x) ∧ WorkAt(x, pool) → PoolManager(x))
∀x (PoolManager(x) → Lifeguard(x))
∀x (Lifeguard(x) → WorkAt(x, pool))
¬WorkAt(mary, pool)","¬(Nice(mary) ∧ Teacher(mary) ∧ WorkAt(mary, pool))",True,True
424,"∃x (Teacher(x) ∧ WorkAt(x, pool) ∧ ¬Nice(x))
∀x (Teacher(x) ∧ WorkAt(x, pool) → PoolManager(x))
∀x (PoolManager(x) → Lifeguard(x))
∀x (Lifeguard(x) → WorkAt(x, pool))
¬WorkAt(mary, pool)","Nice(mary) ∧ Teacher(mary) ∧ WorkAt(mary, pool)",False,False
426,"Painter(bernardaBrysonShahn) ∧ Lithographer(bernardaBrysonShahn) 
BornIn(bernardaBrysonShahn, athensOhio)
MarriedTo(bernardaBrysonShahn, benShahn)
∀x (BornIn(x, athensOhio) → American(x))","BornIn(bernardaBrysonShahn, greece)",Uncertain,False
427,"Painter(bernardaBrysonShahn) ∧ Lithographer(bernardaBrysonShahn) 
BornIn(bernardaBrysonShahn, athensOhio)
MarriedTo(bernardaBrysonShahn, benShahn)
∀x (BornIn(x, athensOhio) → American(x))",American(bernardaBrysonShahn),True,True
428,"Painter(bernardaBrysonShahn) ∧ Lithographer(bernardaBrysonShahn) 
BornIn(bernardaBrysonShahn, athensOhio)
MarriedTo(bernardaBrysonShahn, benShahn)
∀x (BornIn(x, athensOhio) → American(x))",Divorced(bernardaBrysonShahn),Uncertain,False
429,"∀x (InEmmasFamily(x) ∧ UpgradeToEveryYear(x, newestIphoneModel) → ¬SavingMoneyForOn(x, downPayment, newHouse))
∀x (InEmmasFamily(x) ∧ EnjoyReading(x, techSpec) ∧ KeepUpdatedOn(x, latestTechnology) → UpgradeToEveryYear(x, newestIphoneModel))
∀x (InEmmasFamily(x) ∧ (SavingMoneyForOn(x, downPayment, newHouse) ∨ LiveIn(x, apartment, bigMetropolitanCity)))
∀x (InEmmasFamily(x) ∧ (∃y (LiveWith(x, y) ∧ Roommate(y))) → ¬(∃y (Own(x, y) ∧ Pet(y))))
∀x (InEmmasFamily(x) ∧ (∃y (Own(x, y) ∧ Pet(y))) → (∃y (LiveWith(x, y) ∧ Roommate(y))))
InEmmasFamily(emily)
((∃y (Own(emily, y) ∧ Roommate(y))) ∧ LiveIn(emily, apartment, bigMetropolitanCity)) → ((∃y (Own(emily, y) ∧ Pet(y))) ∧ LiveIn(emily, apartment, bigMetropolitanCity)) ⊕ ¬((∃y (Own(emily, y) ∧ Roommate(y))) ∨ LiveIn(emily, apartment, bigMetropolitanCity))","∃y (LiveWith(emily, y) ∧ Roommate(y))",Uncertain,False
430,"∀x (InEmmasFamily(x) ∧ UpgradeToEveryYear(x, newestIphoneModel) → ¬SavingMoneyForOn(x, downPayment, newHouse))
∀x (InEmmasFamily(x) ∧ EnjoyReading(x, techSpec) ∧ KeepUpdatedOn(x, latestTechnology) → UpgradeToEveryYear(x, newestIphoneModel))
∀x (InEmmasFamily(x) ∧ (SavingMoneyForOn(x, downPayment, newHouse) ∨ LiveIn(x, apartment, bigMetropolitanCity)))
∀x (InEmmasFamily(x) ∧ (∃y (LiveWith(x, y) ∧ Roommate(y))) → ¬(∃y (Own(x, y) ∧ Pet(y))))
∀x (InEmmasFamily(x) ∧ (∃y (Own(x, y) ∧ Pet(y))) → (∃y (LiveWith(x, y) ∧ Roommate(y))))
InEmmasFamily(emily)
((∃y (Own(emily, y) ∧ Roommate(y))) ∧ LiveIn(emily, apartment, bigMetropolitanCity)) → ((∃y (Own(emily, y) ∧ Pet(y))) ∧ LiveIn(emily, apartment, bigMetropolitanCity)) ⊕ ¬((∃y (Own(emily, y) ∧ Roommate(y))) ∨ LiveIn(emily, apartment, bigMetropolitanCity))","EnjoyReading(emily, techSpec) ∧ KeepUpdatedOn(emily, latestTechnology)",False,False
431,"∀x (OnPayroll(x) → PaidBy(x, school))
∀x (HaveJobAt(x, school) → OnPayroll(x))
∀x (FacultyMember(x) → HaveJobAt(x, school))
∀x (Teach(x, student) → FacultyMember(x) ∨ Teacher(x))
∀x (Teacher(x) → Have(x, student))
Teacher(nancy) → OnPayroll(nancy)
¬Teacher(nancy) → ¬OnPayroll(nancy)
Teach(nancy, student)",FacultyMember(nancy),Uncertain,False
432,"∀x (OnPayroll(x) → PaidBy(x, school))
∀x (HaveJobAt(x, school) → OnPayroll(x))
∀x (FacultyMember(x) → HaveJobAt(x, school))
∀x (Teach(x, student) → FacultyMember(x) ∨ Teacher(x))
∀x (Teacher(x) → Have(x, student))
Teacher(nancy) → OnPayroll(nancy)
¬Teacher(nancy) → ¬OnPayroll(nancy)
Teach(nancy, student)","PaidBy(nancy, school) ∧ Have(nancy, student)",True,True
434,"∀x (Kangaroo(x) → Animal(x))
∀x (Kangaroo(x) → ¬LiveIn(x, germany))
SavesFor(jane, enoughMoney, theSummer) → FlyTo(jane, germany)
FlyTo(jane, germany) → GoTo(jane, berlinzoo) 
∀x ∃y (GoTo(x, berlinzoo) ∧ LiveIn(x, germany) ∧ Animal(y) → WillSee(y, x, berlinzoo))","∃x (SavesFor(jane, enoughMoney, theSummer)  ∧ Kangaroo(x) → WillSee(x, jane, berlinzoo))",False,False
439,"∀x (SevenDistinctWorks(x) → Heptalogy(x))
SevenDistinctWorks(harryPotter)
SevenDistinctWorks(chroniclesOfNarnia)",Heptalogy(harryPotter),True,True
440,"∀x (SevenDistinctWorks(x) → Heptalogy(x))
SevenDistinctWorks(harryPotter)
SevenDistinctWorks(chroniclesOfNarnia)",¬Heptalogy(chroniclesOfNarnia),False,False
441,"∀x (SevenDistinctWorks(x) → Heptalogy(x))
SevenDistinctWorks(harryPotter)
SevenDistinctWorks(chroniclesOfNarnia)",Heptalogy(lordOfRings),Uncertain,False
446,"∀x (WorkWellInTeamsIn(x, workPlace) → ∀y (Colleague(y) ∧ GetAlongWithAtWork(x, y)))
∀x (ComeToWorkWithEveryDay(x, positiveAttitude) → WorkWellInTeamsIn(x, workPlace))
∀x (ComeToWorkWithEveryDay(x, positiveAttitude) ⊕ AlwaysTiredInMorning(x))
∀x (AlwaysTiredInMorning(x) → CriticizedBy(x, boss))
∀x (CriticizedBy(x, boss) → ¬ReceiveFromAtWork(x, positiveFeedback, team))
¬(WorkWellInTeamsIn(kat, workPlace) ⊕ Tired(kat))","ComeToWorkWithEveryDay(kat, positiveAttitude)",Uncertain,False
447,"∀x (WorkWellInTeamsIn(x, workPlace) → ∀y (Colleague(y) ∧ GetAlongWithAtWork(x, y)))
∀x (ComeToWorkWithEveryDay(x, positiveAttitude) → WorkWellInTeamsIn(x, workPlace))
∀x (ComeToWorkWithEveryDay(x, positiveAttitude) ⊕ AlwaysTiredInMorning(x))
∀x (AlwaysTiredInMorning(x) → CriticizedBy(x, boss))
∀x (CriticizedBy(x, boss) → ¬ReceiveFromAtWork(x, positiveFeedback, team))
¬(WorkWellInTeamsIn(kat, workPlace) ⊕ Tired(kat))","(∀y (Colleague(y) ∧ GetAlongWithAtWork(kat, y))) ∧ ReceiveFromAtWork(kat, positiveFeedback, team)",False,False
